date,symbol,name,Close,market_regime,fundamental_rank_score,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-09-02,2059.TW,川湖,13865.0,bull,-1.0,1.0,100.0,86.72850325003029,82.30467100004037,0.0893761045110556,0.0157699443413729,0.0074211502782931,-0.0410816792309288,0.4640971488912355,1.0404709345106695,66.20214788731028,0.8402651494057758,0.0449215488776701
2026-09-02,2408.TW,南亞科,518.0,bull,-2.0,2.0,100.0,79.95719026791878,73.27625369055838,0.1402427946101988,0.0881261595547309,0.0259740259740259,0.0019342359767891,0.1640449438202247,0.4269972451790633,51.0,0.6177046569915063,0.0188326695186114
2026-09-02,3006.TW,晶豪科,281.5,bull,-7.0,7.0,98.64788449850906,81.28287715789133,75.49454137768542,0.4505193299894324,0.0760667903525046,0.0454545454545454,0.0292504570383911,0.1778242677824268,0.3123543123543124,51.55038759689923,0.7119048312793803,0.0469549046954904
2026-09-02,2344.TW,華邦電,179.0,bull,-11.0,11.0,96.98400611250784,72.8144274218989,64.75790119169591,0.2154160129291268,0.2662337662337662,0.1131725417439703,-0.0137741046831956,0.0591715976331361,0.1437699680511182,51.58730158730159,0.5258756761869471,0.0068907326676979
2026-09-02,6782.TW,視陽,239.0,bull,-18.0,18.0,94.77818654579036,85.08013338645344,81.84744900000781,0.3279123197955035,0.0640074211502783,0.0705009276437847,-0.0284552845528455,0.2010050251256281,0.2193877551020409,67.20430107526883,0.6684531458873809,0.0890863522442471
2026-09-02,6805.TW,富世達,2110.0,bull,-31.0,31.0,90.14552363242608,87.56115564927983,86.69969965489773,0.6423228358164267,0.0278293135435992,0.1920222634508348,0.0419753086419754,0.3187500000000001,0.0820512820512819,60.37870271604793,0.5605218145490298,0.0963055915557464
2026-09-02,3653.TW,健策,5770.0,bull,-39.0,39.0,88.8947474261209,85.84319132366501,84.82600595617971,0.3760608765222904,0.0259740259740259,0.023191094619666,0.0078602620087335,0.3294930875576036,0.4663278271918678,68.88519134775375,0.8579904049611128,0.1193559338474223
2026-09-02,2395.TW,研華,692.0,bull,-49.0,49.0,87.43653384699755,75.3687507018644,71.34615632015334,0.4426375771066119,0.1762523191094619,0.0287569573283859,0.0058139534883721,0.0932069510268562,0.4136874361593463,48.55769230769231,0.7917769919368164,0.0282317979197621
2026-09-02,6491.TW,晶碩,394.0,bull,-52.0,52.0,86.74813401220891,78.01497634283885,75.10392378638217,0.7157886843390181,0.2458256029684601,0.0732838589981447,0.0395778364116095,0.0677655132350538,0.1975683890577508,65.18987341772151,0.7116860559255664,0.0475944391076286
2026-09-02,1560.TW,中砂,704.0,bull,-54.0,54.0,86.28355650333096,65.99625340137406,59.2338190340551,0.4878088524400586,0.3608534322820037,0.2217068645640074,0.032258064516129,0.0352941176470589,0.0586466165413532,49.35622317596566,0.93290333485549,0.0072251233993847
2026-09-02,2383.TW,台光電,5445.0,bull,-55.0,55.0,86.0587773245522,66.1424772624924,59.50371057513915,0.6987777792054641,0.3487940630797773,0.2012987012987013,-0.0721182404881044,0.0381315538608197,0.0750246791707798,45.89214254370166,0.7631537628066983,-0.0388033324908156
2026-09-02,3443.TW,創意,5895.0,bull,-63.0,63.0,83.63888359987813,84.10379982999612,84.25877190670212,0.8012547522094742,0.023191094619666,0.0333951762523191,-0.0375510204081632,0.3428246013667426,0.3677494199535962,55.98650927487353,0.5145696944573002,0.0763191528208873
2026-09-02,2467.TW,志聖,609.0,bull,-67.0,67.0,82.91061822425604,83.23972734903457,83.3494303906274,0.4960758116855157,0.075139146567718,0.209647495361781,0.0684210526315789,0.1779497098646034,0.0710453136636568,62.05533596837945,0.7204539471259056,0.084208652305501
2026-09-02,3017.TW,奇鋐,3310.0,bull,-70.0,70.0,82.5145908535667,82.15910406319384,82.04060846640289,0.8472409997409998,0.059369202226345,0.0500927643784786,0.0491283676703644,0.2124542124542123,0.300589390962672,55.21109012951464,0.7225899044622012,0.0780735086516672
2026-09-02,6918.TW,愛派司,76.19999694824219,bull,-74.0,74.0,82.25632418471866,69.5771347909267,65.35073832632939,0.7695378928695717,0.2773654916512059,0.2940630797773655,0.0228187509831165,0.0568654446725502,0.028340060963085,66.32650995791379,0.5934092996138388,0.0232994936157802
2026-09-02,2421.TW,建準,168.0,bull,-79.0,79.0,81.54483186948244,83.29841008559096,83.88293615762713,0.3229297974901641,0.0667903525046382,0.1883116883116883,0.108910891089109,0.1957295373665479,0.0855547505680158,65.54621848739495,1.3132269048623133,0.0964268232990699
2026-09-02,4763.TW,材料*-KY,51.5,bull,-83.0,83.0,80.5798896395777,66.45244130613187,61.743291861649936,0.6226664361444662,0.2588126159554731,0.1233766233766233,0.1051502507795163,0.0629514796497912,0.1356119455966113,49.69325612820759,1.7404971268812413,0.0451547437848807
2026-09-02,6426.TW,統新,257.0,bull,-120.0,120.0,75.05902824356723,83.0697922645777,85.74004693824784,0.4566969004454076,0.0129870129870129,0.1512059369202226,-0.0392655986308234,0.5117647058823529,0.1125541125541125,64.8720395410493,1.3063078500030842,0.0799140778907143
2026-09-02,2465.TW,麗臺,105.0,bull,-133.0,133.0,73.28778007996519,83.18424139477773,86.48306183304858,0.1607403869600847,0.0547309833024118,0.049165120593692,0.1217948900825123,0.2237761802486186,0.3027295531986047,50.0,1.67750567836441,0.1400651465798046
2026-09-02,1733.TW,五鼎,32.25,bull,-137.0,137.0,72.99324516078546,62.47283899050416,58.96603693374373,0.6189272789693823,0.4935064935064935,0.1317254174397031,-0.0015479640322461,0.012558857574237,0.1256544652496716,69.49150131477634,0.8710241806395346,0.0179924236295245
2026-09-02,1808.TW,潤隆,35.45000076293945,bull,-149.0,149.0,72.1127428848662,77.64336735342914,79.48690884295013,0.8449549376529409,0.173469387755102,0.1122448979591836,-0.0042134190340115,0.0941357744882949,0.1453957960927887,60.352430902738696,0.9747438308265414,0.0385996097251439
2026-09-02,5607.TW,遠雄港,55.59999847412109,bull,-165.0,165.0,69.90798459707267,78.03295241822596,80.74127502527706,0.8348428027254681,0.1001855287569573,0.2244897959183673,0.0239410544258953,0.1547247499927506,0.0570342221868311,61.48648526739883,2.2616246275438465,0.0587954996633239
2026-09-02,5292.TW,華懋,234.5,bull,-189.0,189.0,67.1995898886902,80.96212362193094,85.54963486634452,0.6395344650739617,0.0176252319109461,0.1261595547309833,0.0856481481481481,0.4386503067484661,0.1328502415458936,77.30061349693251,1.5078856830336986,0.1520510930975189
2026-09-02,4569.TW,六方科-KY,179.5,bull,-190.0,190.0,67.09571560472591,64.59604632974518,63.76282323808493,0.3840577246205153,0.1576994434137291,0.1669758812615955,0.0652818991097923,0.1027867608726853,0.1012269938650307,70.8860759493671,3.692740222342511,0.0920184428644403
