date,symbol,name,Close,market_regime,fundamental_rank_score,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-29,6534.TW,正瀚-創,93.3000030517578,bull,-41.0,41.0,88.78608578018773,63.61472529616958,55.22427180149686,0.3486546582088826,0.1167747914735866,0.3645640074211503,0.0174482677945855,0.0366667005750867,0.0043057214134432,51.7647238338694,1.962970122264449,0.0103964010012433
2026-07-29,6177.TW,達麗,47.09999847412109,bull,-43.0,43.0,87.89986336679576,78.13196815223836,74.87600308071923,0.7111726300277702,0.1631139944392956,0.2717996289424861,-0.0248447366851861,0.0228012867417273,0.03744486544286,64.51612109324282,1.585987992769786,0.0070557789491152
2026-07-29,2395.TW,研華,550.0,bull,-49.0,49.0,87.43653384699755,84.71687279556735,83.81031911175728,0.3853886518370794,0.0463392029657089,0.0315398886827458,-0.0771812080536913,0.0934393638170973,0.3871374527112232,56.65858633961945,1.467039159512825,0.0230495085340243
2026-07-29,6183.TW,關貿,92.8000030517578,bull,-58.0,58.0,85.55551742626001,64.56286125143895,57.56530919316526,0.730876567338651,0.1316033364226135,0.3432282003710575,0.018660862855224,0.0322580809416792,0.0108932458252337,67.10528957544449,2.403867071723812,0.0225332325473677
2026-07-29,8464.TW,億豐,378.5,bull,-62.0,62.0,84.51846605538479,79.86089069297213,78.30836557216792,0.619908329053313,0.0778498609823911,0.173469387755102,0.0426997245179063,0.0602240896358543,0.0986937590711176,66.97247706422019,1.4588253441342534,0.0335176462557169
2026-07-29,9942.TW,茂順,120.0,bull,-66.0,66.0,83.11611500419343,66.57576213814319,61.06231118279311,0.7487242181927798,0.1723818350324374,0.3506493506493506,-0.0283400809716599,0.0212765957446807,0.0084033613445377,50.0,2.231492876948611,-0.011124845488257
2026-07-29,2248.TW,華勝-KY,58.5,bull,-69.0,69.0,82.72406063393525,74.91217148331074,72.30820843310256,0.8975672691495049,0.0352177942539388,0.2282003710575139,-0.080188657177347,0.1166412592598202,0.0617060185124287,55.66277638344272,0.565121761478551,-0.0218453963032742
2026-07-29,1476.TW,儒鴻,338.5,bull,-71.0,71.0,82.3980197254144,70.76646607156238,66.88928152027836,0.5819869763153346,0.0509731232622798,0.3552875695732838,0.002962962962963,0.086677367576244,0.0059435364041604,52.713178294573645,1.078019589606951,0.0102969706014026
2026-07-29,2527.TW,宏璟,41.650001525878906,bull,-75.0,75.0,82.24426248497689,71.82948631414857,68.35789425720579,0.663474768249139,0.1603336422613531,0.0732838589981447,-0.1508664184767295,0.0233415416494169,0.2286135590313684,48.34206475105408,0.7915669047537928,-0.0748042073312436
2026-07-29,4763.TW,材料*-KY,47.0,bull,-83.0,83.0,80.5798896395777,65.68201797434466,60.71606075260031,0.4879137720456803,0.3568118628359592,0.1948051948051948,-0.0656063476563463,-0.0187891753070751,0.0829492706808883,48.101271018253584,1.1548655809370747,-0.0317762769970725
2026-07-29,4807.TW,日成-KY,38.0,bull,-91.0,91.0,79.1380462401501,71.04717424159006,68.3502169087367,0.917928710100148,0.2177942539388322,0.0046382189239332,-0.0488110319324053,0.0119840418663794,0.7715617085503812,50.91383406327178,0.8750963159632769,-0.0273245053129551
2026-07-29,2707.TW,晶華,180.0,bull,-92.0,92.0,78.92252512482825,68.74837538434147,65.35699213751255,0.7033942766295708,0.2242817423540315,0.2272727272727272,0.0055865921787709,0.0112359550561798,0.0619469026548673,50.0,1.8874108159522505,0.0019482326746451
2026-07-29,5515.TW,建國,42.34999847412109,bull,-104.0,104.0,76.63848749386133,74.50904205365588,73.79922690692072,0.7376378897406934,0.0954587581093605,0.2105751391465677,0.0107397835764813,0.0469715123694738,0.0721518601043313,55.55554326989876,1.2401552570293275,0.0117056482448061
2026-07-29,6166.TW,凌華,139.0,bull,-106.0,106.0,76.55639090357866,77.85689381352137,78.29039478350226,0.6451698327870059,0.0556070435588507,0.0055658627087198,-0.0413793103448275,0.0829415530417632,0.7684478714813907,52.406417112299465,1.864441321977768,0.0221982692629465
2026-07-29,2539.TW,櫻花建,42.650001525878906,bull,-129.0,129.0,74.05495514883755,73.20118046262351,72.91658890055216,0.4389949316941196,0.051899907321594,0.2152133580705009,0.0662500381469726,0.0866242426975516,0.0689223031286443,71.06917454356832,3.96608563232472,0.05824704086355
2026-07-29,4736.TW,泰博,129.5,bull,-136.0,136.0,73.12470502530472,75.20738833686708,75.90161610738787,0.7947110632797256,0.0908248378127896,0.2903525046382189,-0.007662835249042,0.048582995951417,0.0318725099601593,64.0,1.3811231303236449,0.0125097732603596
2026-07-29,1733.TW,五鼎,32.0,bull,-137.0,137.0,72.99324516078546,75.21501085089564,75.95559941426569,0.6282798134600538,0.0491195551436515,0.1354359925788497,0.0126582156234666,0.0884353882722837,0.1287477802263454,68.88889736599387,1.236231642189586,0.0313431645908506
2026-07-29,1419.TW,新紡,70.0999984741211,bull,-140.0,140.0,72.80054807279497,77.00393994436754,78.40507056822507,0.4812047687675939,0.0602409638554216,0.1558441558441558,0.0637328808951978,0.0784615149864784,0.1109350264544124,65.45454167137723,3.0646115919845247,0.0486947295115958
2026-07-29,5525.TW,順天,23.049999237060547,bull,-148.0,148.0,72.16266908007779,72.03493079175469,71.99235136231366,0.4586224267380798,0.0695088044485634,0.3821892393320965,-0.006465582799399,0.0671295754621721,-0.00216455167028,67.14283145205275,1.8698219274755656,0.0324747698571354
2026-07-29,1808.TW,潤隆,31.39999961853028,bull,-149.0,149.0,72.1127428848662,76.42494058906689,77.86233982380047,0.7369478782963429,0.0917516218721038,0.1576994434137291,-0.0172144329037748,0.0484139839283435,0.109540652475004,65.1162862906732,1.43726241831042,0.0058460701616158
2026-07-29,2901.TW,欣欣,24.350000381469727,bull,-150.0,150.0,72.0006020564352,72.5673668893268,72.75628850029068,0.5063647461598567,0.1482854494902687,0.3302411873840445,-0.0061224334093988,0.027426143358894,0.0145833492279052,59.32204485691991,1.1700553088727896,0.0108977843889872
2026-07-29,6581.TW,鋼聯,108.5,bull,-166.0,166.0,69.87102388239742,60.042987721208185,56.76697566747844,0.4008164414414414,0.2131603336422613,0.3608534322820037,0.0140186915887849,0.0140186915887849,0.0046296296296295,64.28571428571428,2.546727516433255,0.0100069816150802
2026-07-29,6670.TW,復盛應用,267.0,bull,-168.0,168.0,69.78295043229787,67.04094402617774,66.12694189080436,0.6204666347254639,0.0750695088044485,0.2680890538033395,0.0171428571428571,0.0616302186878727,0.0389105058365759,59.64912280701754,0.9475508004703562,0.0189867379066883
2026-07-29,2701.TW,萬企,10.75,bull,-170.0,170.0,69.39564088179011,65.17368117869287,63.76636127766045,0.8722972972972973,0.2122335495829471,0.359925788497217,-0.0092166246962087,0.0141509068992573,0.0046729151052478,45.45452969133908,1.7042185026904846,-0.0050902465394156
2026-07-29,2027.TW,大成鋼,43.25,bull,-180.0,180.0,67.77515994414823,70.56451132770871,71.49429512222888,0.5208815649002565,0.1056533827618165,0.1224489795918367,-0.0114285714285714,0.0421686746987952,0.1456953642384106,67.24019000931406,1.5927088680649917,0.0566330997895732
2026-07-29,6598.TW,ABC-KY,30.950000762939453,bull,-181.0,181.0,67.77168793520316,82.11563082261186,86.89694511841478,0.629963902313702,0.0037071362372567,0.0371057513914656,0.1113106046322478,0.3755555894639757,0.3725056235067912,73.54651430350773,1.8477036411617047,0.2010089467121694
2026-07-29,2706.TW,第一店,12.699999809265137,bull,-184.0,184.0,67.6784742796923,71.96279530298135,73.39090231074437,0.8384162571662572,0.2187210379981464,0.3218923933209647,-0.0078125296859066,0.0119521606574166,0.0200803215927725,59.99997456868485,1.7106204674771242,0.0003938385698023
2026-07-29,6505.TW,台塑化,74.80000305175781,bull,-193.0,193.0,66.8716639923295,80.777923600641,85.41334347007817,0.3325330676947927,0.0027803521779425,0.0426716141001855,-0.121034025934742,0.3955224847230625,0.3501805233131017,63.11475312443932,0.8533235948577337,0.0469592409809105
2026-07-29,6277.TW,宏正,76.30000305175781,bull,-199.0,199.0,66.12491163281756,72.47105419555606,74.58643504980223,0.6818279786990136,0.0472659870250231,0.209647495361781,-0.0267856943016501,0.0900000435965402,0.0731364935194676,67.44308084679244,1.0488484522197294,0.0359701239370955
2026-07-29,6669.TW,緯穎,5135.0,bull,-208.0,208.0,65.40144535951697,67.31807006542246,67.95694496739097,0.7464160278393854,0.1816496756255792,0.2012987012987013,-0.0663636363636364,0.0198609731876862,0.0799158780231334,51.80265654648956,1.7873316677648936,-0.0021375825884182
