date,symbol,name,Close,market_regime,fund_final_ml,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-09-11,6805.TW,富世達,2150.0,bull,0.9522222222222223,31.0,90.14552363242608,83.58964225624847,81.40434846418927,0.7345390119358469,0.02973977695167286,0.046468401486988845,-0.022727272727272707,0.19946531828517222,0.225071225071225,65.17241379310344,0.6076464573772784,0.037131205627016106
2026-09-11,3006.TW,晶豪科,290.5,bull,0.9199999999999999,7.0,98.64788449850906,82.38545526993451,76.96464552707631,0.6118230014888607,0.13568773234200743,0.047397769516728624,0.04308797127468589,0.06215722120658129,0.223157894736842,53.497942386831284,1.207655052062607,0.045904590459045824
2026-09-11,3443.TW,創意,6120.0,bull,0.908888888888889,63.0,83.63888359987813,79.04890764859601,77.5189156648353,0.7806594516594516,0.0762081784386617,0.039962825278810406,0.05335628227194489,0.11985361390667881,0.2592592592592593,68.45965770171149,0.7524499056929941,0.04911288248907164
2026-09-11,3017.TW,奇鋐,3370.0,bull,0.8988888888888888,70.0,82.5145908535667,77.98433275512326,76.47424672230878,0.8687187637333169,0.16171003717472118,0.020446096654275093,-0.05602240896358546,0.047910949068800335,0.40416666666666656,66.996699669967,0.6376888316888577,0.04199639864644755
2026-09-11,4967.TW,十銓,280.5,bull,0.8766666666666667,46.0,87.69619578074207,72.80211394121858,67.83741999471074,0.9028315905576647,0.15520446096654275,0.24442379182156135,0.016304347826086918,0.053006601294138145,0.007181328545780907,53.246753246753244,0.6756300501168655,0.02662640680757611
2026-09-11,3653.TW,健策,5765.0,bull,0.8455555555555556,39.0,88.8947474261209,84.27849587695806,82.73974536057045,0.4018890366872016,0.03810408921933085,0.017657992565055763,-0.018723404255319154,0.1874356333676621,0.4539722572509457,63.73873873873874,0.5232143864983003,0.028408330731837905
2026-09-11,2454.TW,聯發科,4585.0,bull,0.8455555555555555,95.0,78.23114789730103,76.75860054679428,76.26775142995871,0.6681764369446623,0.09851301115241635,0.17007434944237917,0.03850509626274068,0.0890736342042755,0.044419134396355364,73.03370786516854,0.9956593224368224,0.10170000600708828
2026-09-11,3167.TW,大量,828.0,bull,0.8422222222222222,40.0,88.81703425043213,81.3189380679772,78.81957267382555,0.43286694703368644,0.024163568773234202,0.23605947955390336,0.031133250311332406,0.22666666666666657,0.009756097560975618,65.5831739961759,0.8441861119279896,0.06646058732612059
2026-09-11,1560.TW,中砂,790.0,bull,0.8422222222222222,54.0,86.28355650333096,81.09444576903383,79.36474219093478,0.5006524981562575,0.09758364312267657,0.09479553903345725,0.13669064748201443,0.08965517241379306,0.12857142857142856,69.78417266187051,3.4031902257621263,0.11306798168369148
2026-09-11,3034.TW,聯詠,547.0,bull,0.8311111111111111,116.0,75.54535048945058,70.93154335760376,69.39360764698814,0.9423402562089827,0.12453531598513011,0.1496282527881041,0.043893129770992356,0.068359375,0.06007751937984507,52.33644859813084,0.7268769855519703,0.01795850004652455
2026-09-11,2114.TW,鑫永銓,89.19999694824219,bull,0.8300000000000001,81.0,81.28822218178964,69.88489490672416,66.08378581503567,0.9090260919510328,0.2871747211895911,0.25929368029739774,0.004504435616418112,0.012485794474153211,0.0022471567218222965,57.40736292878245,0.8840872764993127,0.0020782611141341167
2026-09-11,6426.TW,統新,302.0,bull,0.8155555555555556,120.0,75.05902824356723,84.43883149340698,87.56543257668689,0.4986214047022318,0.010223048327137546,0.01858736059479554,0.12059369202226344,0.3789954337899544,0.4346793349168645,71.18664239970691,1.4004169649645077,0.12736248426274077
2026-09-11,6670.TW,復盛應用,275.0,bull,0.7844444444444444,168.0,69.78295043229787,71.88178306174544,72.58139393822796,0.7429374321195537,0.1570631970260223,0.22676579925650558,-0.001814882032667886,0.05162523900573612,0.01299530250857761,58.11965811965811,1.0431632799880148,0.009637448370812374
2026-09-11,4771.TW,望隼,201.5,bull,0.7833333333333334,44.0,87.83714193650803,69.3361442201865,63.16914498141264,0.5840970866802973,0.2611524163568773,0.15985130111524162,-0.033573141486810565,0.017676767676767735,0.052219321148825104,50.98039215686275,0.5294210910779283,-0.022556390977443663
2026-09-11,8103.TW,瀚荃,113.0,bull,0.7833333333333332,225.0,63.77372008138453,80.06234826175846,85.49189098854978,0.6617170842463663,0.007434944237918215,0.07342007434944238,-0.07755102040816331,0.4321926212249365,0.16374873095509423,62.19135980529032,0.6116028521011926,0.04649009149695171
