date,symbol,name,Close,market_regime,stable_ensemble_score,fundamental_rank,fundamental_score,final_score,technical_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-03,2025.TW,千興,13.649999618530272,bull,0.9853283820830683,72.0,82.3791102091105,67.12154682431368,62.03569236271474,0.14921223354958293,0.3395176252319109,0.05813953660298243,0.11885244524052796,0.18695648856784963,45.16128172197905,0.6950112509623529,-0.018338752490771326
2026-07-03,6691.TW,洋基工程,762.0,bull,0.9598656316518802,138.0,72.9382876924978,79.19018342348843,81.27414866715199,0.08897126969416126,0.22541743970315398,-0.0390920554854981,0.19999999999999996,0.30927835051546393,61.442006269592476,0.8147635458977849,0.06083808993456774
2026-07-03,2030.TW,彰源,19.25,bull,0.9332319205507046,543.0,38.807934191914576,60.919599325254566,68.29015436970123,0.2344763670064875,0.3450834879406308,0.026666666666666616,0.06060608289747127,0.18098165036917147,57.69230487078436,0.8382116483882217,0.031520992663814695
2026-07-03,6139.TW,亞翔,948.0,bull,0.9206745287322804,113.0,75.64712525562624,82.32908359208533,84.55640303757168,0.11677479147358666,0.08998144712430427,0.07972665148063784,0.14909090909090916,0.7111913357400721,65.85365853658537,1.0842564267311416,0.13302258874148443
2026-07-03,1709.TW,和益,23.700000762939453,bull,0.8721841038365635,330.0,52.52750676874495,69.21626705915473,74.77918715595798,0.12418906394810009,0.2189239332096475,0.125890813393158,0.1449275308902931,0.32033424822308443,74.22678709563752,2.2693780874277363,0.10773548885570605
2026-07-03,2379.TW,瑞昱,783.0,bull,0.8582321342082571,127.0,74.41354387638152,79.79860646786138,81.59362733168798,0.0639481000926784,0.1261595547309833,0.05810810810810807,0.2548076923076923,0.5504950495049505,63.77295492487479,0.7033197195745159,0.05696544276457893
2026-07-03,1776.TW,展宇,20.299999237060547,bull,0.8464503096114695,465.0,42.79632276689389,64.0937195306087,71.1928517851803,0.15106580166821132,0.21985157699443414,0.022669967100398702,0.1173450828157725,0.31818180129266227,71.87493542844518,0.5471375178163345,0.07465338312104985
2026-07-03,2347.TW,聯強,94.8000030517578,bull,0.8304943271534565,475.0,42.4453478070041,62.77606461336565,69.55297021548617,0.25023169601482853,0.3562152133580705,0.021551723429195757,0.05450502160968673,0.16892730993094118,62.666672544124154,0.9817941848214179,0.03380591774691544
2026-07-03,6585.TW,鼎基,134.5,bull,0.8216415760180095,179.0,68.00003819985514,70.1901388871285,70.92017244955295,0.06950880444856349,0.17439703153988867,0.04263565891472876,0.2339449541284404,0.40543369163054566,48.452147318088265,0.5590498745853391,0.028384348458084796
2026-07-03,2610.TW,華航,22.549999237060547,bull,0.8079784772762288,453.0,43.706898976143904,66.54762265228233,74.16119721099513,0.14272474513438368,0.2894248608534323,-0.028017306228594774,0.1331658125290951,0.21563343204933982,63.354026671114724,0.5329390245240587,0.039529755317879056
2026-07-03,3443.TW,創意,5040.0,bull,0.7720053438059056,63.0,83.63888359987813,85.5914396713282,86.2422916951449,0.11399443929564411,0.05194805194805195,0.14027149321266963,0.1506730017715061,1.0171161113170628,61.53846153846153,0.8425547975018529,0.07870940125207349
2026-07-03,1708.TW,東鹼,60.70000076293945,bull,0.7509993725204286,246.0,61.66803457963997,75.9052402927802,80.65097553049361,0.05838739573679333,0.1038961038961039,0.13457945351288703,0.27387195842948797,0.6260732069819972,74.708171957048,2.2247732209155675,0.208681818025928
2026-07-03,6743.TW,安普新,31.299999237060547,bull,0.741920567478063,1025.0,10.90042619074367,52.915244958946325,66.92018454834721,0.31881371640407785,0.20593692022263452,0.00481539712254242,0.03300330116104022,0.34623652632518476,67.39129293018075,0.550262270267973,0.044813467621501735
2026-07-03,2618.TW,長榮航,43.84999847412109,bull,0.7296815206462749,205.0,65.4946890287355,68.91966204324596,70.06131971474946,0.1102873030583874,0.26716141001855287,0.0011415351125905193,0.1569919975908023,0.24573856601414734,73.7327033400216,0.6254657873765758,0.06058768868357878
2026-07-03,4155.TW,訊映,15.5,bull,0.7224490088307695,364.0,50.12101486575806,62.30711729349652,66.369151436076,0.3493975903614458,0.3469387755102041,0.07266437402038006,0.026490040293054573,0.17870725852784308,59.57445858722361,0.9646836722405204,0.0253018012531121
2026-07-03,4952.TW,凌通,60.09999847412109,bull,0.7162952157379692,276.0,59.13696523613547,79.39815379330366,86.15188331235971,0.0963855421686747,0.14192949907235622,0.1088560447994662,0.18540429131616154,0.5024999618530273,61.27916914638871,3.0402149927322504,0.09482249993592906
2026-07-03,3022.TW,威強電,87.0999984741211,bull,0.7023137819813596,682.0,30.04604328275842,60.269629768192516,70.34415859667055,0.12048192771084337,0.17996289424860853,0.07134065442372539,0.14605261150159343,0.40032150170033076,50.0,0.9445700974087627,0.04149226541053297
2026-07-03,2345.TW,智邦,2735.0,bull,0.6804988622717263,93.0,78.68494419785428,78.05751212025923,77.84836809439422,0.18906394810009267,0.11317254174397032,0.14915966386554613,0.08964143426294813,0.5994152046783625,67.85714285714286,0.89916186536627,0.10762377240052645
2026-07-03,8016.TW,矽創,334.0,bull,0.6763597245394785,160.0,70.50462844759238,75.59688490383684,77.294303722585,0.12140871177015755,0.09925788497217068,0.07395498392282951,0.1460182388898552,0.6534653465346534,70.43795620437956,0.5509927106926722,0.10101614639992795
2026-07-03,8081.TW,致新,319.5,bull,0.6704289219322292,105.0,76.58455198143469,80.1671619145055,81.36136522552911,0.12974976830398516,0.19666048237476808,0.11387467322533595,0.14107142857142851,0.3595744680851063,63.39759826472139,1.0201615002601516,0.09199627084515138
2026-07-03,4306.TW,炎洲,16.549999237060547,bull,0.6679479597871083,782.0,24.18555826097449,62.22221394127184,74.90109916803762,0.1705282669138091,0.2857142857142857,0.04088048013364398,0.10333328247070317,0.2259258694118924,63.63633210993266,1.1624555994473296,0.044823186674077586
2026-07-03,6526.TW,達發,706.0,bull,0.6651734592599698,128.0,74.05844799557384,64.6928121744993,61.57093356747445,0.34291010194624655,0.15955473098330242,0.12779552715654963,0.02765647743813693,0.44672131147540983,64.65863453815261,0.9492787905255199,0.05894705264736766
2026-07-03,2834.TW,臺企銀,17.950000762939453,bull,0.6606920435903002,1023.0,11.10187505518378,51.003466229965255,64.30399662155908,0.2622798887859129,0.35528756957328383,0.011267648616307246,0.04970762353846636,0.16938112813393813,66.666731875269,0.7473305857511566,0.028211415297209275
2026-07-03,2390.TW,云辰,13.25,bull,0.6566007283685739,488.0,41.62410520689323,64.80316883802503,72.52952338173563,0.4263206672845227,0.23747680890538034,0.1373390930352305,0.011450352226130445,0.29268292682926833,59.75610124859245,2.831622532538096,0.09165808016030375
2026-07-03,3014.TW,聯陽,160.0,bull,0.656084061250982,51.0,86.91029224348934,75.78854954377393,72.08130197720212,0.2289156626506024,0.20037105751391465,0.03559870550161803,0.06312292358803995,0.35593220338983045,57.29166666666667,0.5411210043234249,0.036941023979261134
2026-07-03,6196.TW,帆宣,588.0,bull,0.6493787024448776,346.0,51.54752142541584,77.31480174119733,85.90389517979116,0.10518999073215941,0.06307977736549165,0.10734463276836159,0.16666666666666674,0.9470198675496688,59.49589017594985,0.7679980445801659,0.0876938696847207
2026-07-03,2458.TW,義隆,184.0,bull,0.6448958714791535,50.0,86.91654017956604,79.339045693559,76.81321419822332,0.13623725671918444,0.17625231910946196,0.06976744186046502,0.1358024691358024,0.4045801526717556,68.65671641791045,0.7992999127457018,0.10576923076923084
2026-07-03,2377.TW,微星,143.0,bull,0.6327513662167573,263.0,60.05362798212559,69.41227269901547,72.53182093797876,0.3716404077849861,0.12523191094619665,0.0874524714828897,0.021428571428571352,0.5509761901648988,59.701492537313435,0.5043414841896436,0.03905540417802
2026-07-03,3035.TW,智原,222.5,bull,0.6189255621646753,609.0,34.50118854665805,65.07117272008537,75.26116744456115,0.10287303058387395,0.14935064935064934,0.07748184019370452,0.17232637132163675,0.47840531561461797,70.87568574763851,0.6478010319047128,0.08497349515012331
2026-07-03,5434.TW,崇越,531.0,bull,0.6183587358811071,203.0,65.82773904429318,74.66564074225747,77.61160797491222,0.12604263206672844,0.15213358070500926,0.083673469387755,0.14316469321851444,0.4750000000000001,67.47311827956989,1.0355005630825809,0.08511290487381218
