date,symbol,name,Close,market_regime,final_score,fundamental_rank,fundamental_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-23,2527.TW,宏璟,48.70000076293945,bull,85.20195818207502,75.0,82.24426248497689,86.18785674777439,0.6561238774824819,0.0231696014828544,0.0705009276437847,-0.0171543589749512,0.212951405034184,0.4156976338010552,65.36885149790957,0.581125275382093,0.1019969691057167
2026-07-23,2059.TW,川湖,8200.0,bull,82.67734532317455,1.0,100.0,76.90312709756607,0.1450334131259205,0.0546802594995366,0.0139146567717996,-0.0525707683419988,0.1209842788790156,1.0603015075376885,53.04878048780488,0.8489310764766486,0.0327130757847675
2026-07-23,1810.TW,和成,30.75,bull,80.77609259500467,408.0,46.52348272920723,92.19362921693715,0.2092765048134185,0.0046339202965708,0.0259740259740259,0.0640138548750544,0.5452261602742206,0.7621775733848255,66.02563736811382,1.4279246794373668,0.2007028441893352
2026-07-23,6669.TW,緯穎,5470.0,bull,80.11557704658377,208.0,65.40144535951697,85.02028760893937,0.5787968835595657,0.025949953660797,0.2170686456400742,0.0694037145650048,0.2035203520352035,0.1395833333333334,55.01222493887531,1.5532172795156949,0.0992213011806077
2026-07-23,2377.TW,微星,152.0,bull,80.02702186858818,263.0,60.05362798212559,86.68481983074238,0.6136461073140864,0.0454124189063948,0.0454545454545454,0.0482758620689656,0.1385767790262171,0.5605749242171627,59.78260869565217,1.128909765007359,0.0535435799688095
2026-07-23,6598.TW,ABC-KY,28.350000381469727,bull,78.17473664074453,181.0,67.77168793520316,81.64241954259165,0.7332257905954563,0.0176088971269694,0.1131725417439703,0.1249999810778912,0.2379913036561538,0.2945205879127914,71.54471809467363,2.9212301661653206,0.1603397234397967
2026-07-23,5288.TW,豐祥-KY,197.5,bull,77.78736465971743,163.0,70.01559901846518,80.37795320680151,0.449892607028911,0.098239110287303,0.1892393320964749,0.0533333333333332,0.0821917808219179,0.161764705882353,62.88659793814433,0.819018878571871,0.0618279569892472
2026-07-23,2376.TW,技嘉,354.5,bull,77.540456355341,275.0,59.16561347732097,83.66540398134767,0.9672918084068748,0.1316033364226135,0.1261595547309833,0.0519287833827892,0.061377245508982,0.2593250444049733,59.75609756097561,1.314417976308925,0.0543534835303738
2026-07-23,6416.TW,瑞祺電通,106.5,bull,76.93916405915404,383.0,49.20522556408967,86.18381022417549,0.6538031406419768,0.0101946246524559,0.098330241187384,0.1222339124089246,0.311576403973073,0.3379397241398745,74.39999780273473,1.473748599212053,0.1619026760945983
2026-07-23,1709.TW,和益,27.200000762939453,bull,76.71163981702539,330.0,52.52750676874495,84.77301749978552,0.7105829206832314,0.0120481927710843,0.0649350649350649,0.0,0.2710280956915039,0.4240837811358431,65.76576793303178,0.7966410581844738,0.0846376513159599
