date,symbol,name,Close,market_regime,final_score,fundamental_rank,fundamental_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-13,2059.TW,川湖,8080.0,bull,91.99119545472152,1.0,100.0,89.3215939396287,0.1256567464792864,0.0768518518518518,0.0139017608897126,0.037893384714194,0.1693198263386397,1.3454281567489113,61.06032906764168,1.1185127895892242,0.0726494308187581
2026-07-13,7610.TW,聯友金屬-創,2425.0,bull,89.001983799783,12.0,96.94016846060627,86.35592224617524,0.1764379666644475,0.0185185185185185,0.0018535681186283,0.1437344990225726,0.5251572327044025,2.7480680061823803,50.31428791535343,1.234938040563582,0.1411715343395831
2026-07-13,2395.TW,研華,536.0,bull,88.61634147248972,49.0,87.43653384699755,89.00961068098712,0.4249315741872146,0.1037037037037037,0.0843373493975903,0.0407766990291262,0.1331923890063424,0.5098591549295775,62.46786632390745,1.600195541842955,0.070340971494184
2026-07-13,6525.TW,捷敏-KY,192.5,bull,87.99995213076701,101.0,76.8341855135769,91.72187433649704,0.5525685409938993,0.0175925925925925,0.015755329008341,-0.0422885572139303,0.5338645418326693,1.2752674535078712,58.14814814814815,1.0974711543182472,0.1559825851974177
2026-07-13,6446.TW,藥華藥,1250.0,bull,87.42020906251257,13.0,96.8555062833974,84.2751099888843,0.2994044315131721,0.0351851851851851,0.036144578313253,-0.0393792588848506,0.3171759747102212,0.893939393939394,65.09935110462521,1.1219765214912252,0.0572717226064678
2026-07-13,2458.TW,義隆,183.0,bull,84.07808299385897,50.0,86.91654017956604,83.13193059862328,0.593793014906775,0.0462962962962962,0.1408711770157553,0.0223463687150837,0.2491467576791808,0.3212996389891696,61.333333333333336,0.8890413104970099,0.0409556313993173
2026-07-13,6834.TW,天二科技,129.0,bull,83.14919655325895,315.0,53.731199434147925,92.95519559296262,0.4826787487783009,0.0166666666666666,0.0037071362372567,0.0078125,0.5338882561299374,2.4864864864864864,61.0062893081761,2.7103710267108867,0.1026583454290765
2026-07-13,3026.TW,禾伸堂,905.0,bull,80.79844765563378,174.0,68.80894924877691,84.79494712458607,0.4072940994664005,0.0657407407407407,0.0009267840593141,-0.0602284527518172,0.192221172388235,2.762993762993763,56.95839311334289,1.775090319144888,0.0328811911160773
2026-07-13,5269.TW,祥碩,1510.0,bull,80.45037311986616,47.0,87.63352452318074,78.0559893187613,0.6552184361684188,0.1407407407407407,0.2279888785912882,-0.006578947368421,0.0981818181818181,0.1705426356589148,61.03896103896104,1.027160104463012,0.0335386721423682
2026-07-13,5434.TW,崇越,559.0,bull,80.12893640257528,202.0,65.82773904429318,84.8960021886693,0.6070848030677628,0.0629629629629629,0.1316033364226135,0.0708812260536397,0.1995708154506437,0.3389221556886228,67.00251889168766,1.7616696134001444,0.0971002404199989
