date,symbol,name,Close,market_regime,fundamental_rank_score,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-08-19,2408.TW,南亞科,481.0,neutral,-2.0,2.0,100.0,83.2599987667518,77.67999835566908,0.12675935642104263,0.11792014856081709,0.016713091922005572,-0.0031088082901554737,0.07968574635241299,0.5848434925864909,76.74825174825175,0.8003036129784548,0.07962516132652486
2026-08-19,3006.TW,晶豪科,245.5,neutral,-7.0,7.0,98.64788449850906,78.20449044647643,71.39002576246556,0.39427020626432396,0.06778087279480037,0.2562674094707521,-0.10401459854014594,0.12873563218390816,0.06047516198704095,74.77203647416414,0.9085835669016723,0.05796164619694033
2026-08-19,6446.TW,藥華藥,1400.0,neutral,-13.0,13.0,96.8555062833974,85.77792586975303,82.08539906520491,0.21700664311916049,0.036211699164345405,0.015784586815227482,-0.02777777777777779,0.18644067796610164,0.5945330296127562,73.29192546583852,0.7167379195909508,0.10279637652619145
2026-08-19,6782.TW,視陽,203.0,neutral,-18.0,18.0,94.77818654579036,75.02636425104194,68.44242348612579,0.2995455527178182,0.12163416898792943,0.27948003714020425,-0.02168674698795181,0.07692307692307687,0.046391752577319645,69.04761904761905,0.5769930597167979,0.036242981112812656
2026-08-19,9946.TW,三發地產,18.850000381469727,neutral,-22.0,22.0,93.8841677043543,66.64647335689895,57.56724190774718,0.9118911901999333,0.22376973073351902,0.13649025069637882,0.0,0.03287673323121787,0.15290519520925372,70.00000953673414,0.8217329138847762,0.03231108116594661
2026-08-19,6177.TW,達麗,48.400001525878906,neutral,-43.0,43.0,87.89986336679576,73.22418939390391,68.33229806960664,0.7583049693439368,0.36675951717734445,0.14298978644382543,0.014675068170718397,0.0020704407949891923,0.1469194467025785,58.407089803411374,2.422906831681506,0.009490074906786328
2026-08-19,6183.TW,關貿,93.3000030517578,neutral,-58.0,58.0,85.55551742626001,70.99785870450664,66.14530579725552,0.6779497419256793,0.25812441968430827,0.362116991643454,-0.011652526020558995,0.024149337151324612,0.020787762518154063,58.47457407946208,0.8276569962221113,0.00897590375362567
2026-08-19,3017.TW,奇鋐,3095.0,neutral,-70.0,70.0,82.5145908535667,81.24494297801563,80.82172701949861,0.6857898533917852,0.009285051067780872,0.15598885793871867,0.06988339250676878,0.3664459161147904,0.13577981651376136,77.7434413815829,0.8583157667732496,0.15450975020791935
2026-08-19,1783.TW,和康生,40.900001525878906,neutral,-99.0,99.0,77.42104017134606,75.36352175697678,74.67768228552035,0.5698589596684001,0.25441039925719594,0.23491179201485607,0.013630807250477828,0.025062655683143475,0.07208387654020276,61.70215010912467,1.3247818279945824,0.015077287418828966
2026-08-19,3034.TW,聯詠,534.0,neutral,-116.0,116.0,75.54535048945058,74.30434234982738,73.89067296995297,0.8527523960505793,0.1392757660167131,0.21727019498607242,-0.005586592178770999,0.06586826347305386,0.08646998982706,65.46762589928058,1.1765652129567337,0.02392023392934184
2026-08-19,1808.TW,潤隆,33.29999923706055,neutral,-149.0,149.0,72.1127428848662,76.1709759159596,77.52372025965741,0.811775224491139,0.1968430826369545,0.1392757660167131,0.016793869833909847,0.042253472359444544,0.15025901069024417,56.69291504141208,1.6236856897475156,0.02272725109279694
2026-08-19,2753.TW,八方雲集,185.0,neutral,-152.0,152.0,71.61820020352927,63.164343108376855,60.346390743326054,0.5014316973887709,0.1829155060352832,0.25719591457753016,0.010928961748633892,0.04815864022662897,0.06017191977077374,67.64705882352942,1.3057775552080184,0.025214740925464163
