date,symbol,name,Close,market_regime,fund_final_ml,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-08-26,3017.TW,奇鋐,3155.0,neutral,0.9445544554455446,70.0,82.5145908535667,86.50906402371521,87.84055508043139,0.7905685331714944,0.0323176361957525,0.0997229916897507,0.0193861066235865,0.5059665871121719,0.1685185185185185,57.238110016905146,1.1626456708397377,0.1095318735265302
2026-08-26,2383.TW,台光電,5895.0,neutral,0.904950495049505,55.0,86.0587773245522,86.46275736391065,86.59741737703015,0.6247014893847485,0.0452446906740535,0.0794090489381348,0.0025510204081633,0.4378048780487804,0.212962962962963,60.35087719298246,0.7864888395689622,0.0679347826086955
2026-08-26,5515.TW,建國,53.20000076293945,neutral,0.898019801980198,104.0,76.63848749386133,78.73913912323488,79.43935633302605,0.6685342193252228,0.1061865189289012,0.0470914127423822,-0.0111523881529682,0.2561984103836154,0.291262130528753,74.43438488358183,0.7254504749899968,0.1056268466334318
2026-08-26,3034.TW,聯詠,557.0,neutral,0.888118811881188,116.0,75.54535048945058,72.00173067953182,70.82052407622555,0.9131666302631876,0.3518005540166205,0.1717451523545706,0.0430711610486891,0.102970297029703,0.0986193293885602,56.36363636363637,1.204767584624846,0.0493594574227582
2026-08-26,6753.TW,龍德造船,144.0,neutral,0.8851485148514852,117.0,75.40121337756102,75.0153527045147,74.88673248016593,0.83624216410822,0.3176361957525392,0.1209602954755309,0.006993006993007,0.1119691119691119,0.1474103585657371,61.32075471698114,0.7339713039440394,0.0335546384353131
2026-08-26,6669.TW,緯穎,6785.0,neutral,0.8603960396039604,208.0,65.40144535951697,82.21962867276773,87.82568977718464,0.8163125748167985,0.0784856879039704,0.0664819944598338,0.0643137254901959,0.3213242453748783,0.2392694063926941,63.54166666666666,1.1211635514162246,0.1038802570568615
2026-08-26,4771.TW,望隼,207.5,neutral,0.8603960396039604,44.0,87.83714193650803,78.2294131838864,75.02683693301252,0.5395225230867486,0.2502308402585411,0.23730378578024,0.0401002506265664,0.143250688705234,0.0559796437659032,61.627906976744185,2.2483519435522927,0.0499683744465528
2026-08-26,3617.TW,碩天,251.5,neutral,0.8554455445544554,123.0,74.61371274804436,76.70504684313539,77.40215820816574,0.6442802643430994,0.1357340720221606,0.0969529085872576,-0.0214007782101167,0.2298288508557457,0.1835294117647059,65.97222222222223,0.511320106205828,0.0530723332984404
2026-08-26,3006.TW,晶豪科,273.5,neutral,0.8524752475247525,7.0,98.64788449850906,84.59560742598723,79.91151506847996,0.3672074688263261,0.0203139427516158,0.3148661126500461,0.1140529531568228,0.5901162790697674,0.0224299065420561,56.326530612244895,1.046303848802345,0.0983935742971886
2026-08-26,1808.TW,潤隆,35.599998474121094,neutral,0.8356435643564356,149.0,72.1127428848662,74.85967405295963,75.77531777565744,0.7276620182736087,0.2659279778393352,0.077562326869806,0.0690690477404218,0.1337579269622741,0.2170939649272167,67.28111482092265,1.307938271567444,0.0612609538465493
