date,symbol,name,Close,market_regime,fundamental_rank_score,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-08-31,2059.TW,川湖,14180.0,bull,-1.0,1.0,100.0,92.03553699432507,89.38071599243344,0.0998542299051637,0.012987012987012988,0.0027829313543599257,-0.012490227133123755,0.6421540243196293,1.5231316725978647,68.01863681977703,1.7473096862688582,0.10639158888141331
2026-08-31,2408.TW,南亞科,543.0,bull,-2.0,2.0,100.0,94.4615515299695,92.61540203995933,0.10547702562372377,0.03525046382189239,0.01855287569573284,0.08383233532934131,0.3694829760403531,0.5083333333333333,62.67605633802817,1.7254760456214642,0.08453587656663508
2026-08-31,3006.TW,晶豪科,292.5,bull,-7.0,7.0,98.64788449850906,95.829551533591,94.89010721195166,0.39408580931227066,0.02411873840445269,0.041743970315398886,0.037234042553191404,0.4772727272727273,0.3146067415730338,60.24590163934426,1.7927314879246066,0.10921501706484649
2026-08-31,2344.TW,華邦電,182.5,bull,-11.0,11.0,96.98400611250784,81.6634493588534,76.55659710763526,0.1639156042685818,0.06307977736549165,0.11873840445269017,0.031073446327683607,0.27622377622377625,0.1265432098765431,54.12844036697247,2.063903570414936,0.035020558627534504
2026-08-31,4771.TW,望隼,215.0,bull,-44.0,44.0,87.83714193650803,79.83163770314913,77.16313629202949,0.5439604164189955,0.1391465677179963,0.14842300556586271,0.07231920199501252,0.15281501340482584,0.09693877551020402,65.88235294117646,2.328153486577362,0.06567534076827752
2026-08-31,2395.TW,研華,677.0,bull,-49.0,49.0,87.43653384699755,78.06434926584579,74.9402877387952,0.4122086556755774,0.11410018552875696,0.030612244897959183,0.028875379939209633,0.17534722222222232,0.36491935483870974,54.166666666666664,0.8208776333300026,0.020654304236393806
2026-08-31,6491.TW,晶碩,399.5,bull,-52.0,52.0,86.74813401220891,83.76457688232856,82.77005783903509,0.6524362370447572,0.14100185528756956,0.061224489795918366,0.09153005464480879,0.15261878651511274,0.23112480739599395,63.190184049079754,2.693742570620469,0.07157116289845167
2026-08-31,2383.TW,台光電,5485.0,bull,-55.0,55.0,86.0587773245522,70.3516609359618,65.11595547309834,0.6812246405367584,0.22820037105751392,0.12152133580705009,0.01474134090303858,0.10140562248995977,0.12282497441146356,49.128035696038694,0.972360598916561,-0.025722636046088043
2026-08-31,3443.TW,創意,6100.0,bull,-63.0,63.0,83.63888359987813,85.90193275957408,86.65628247947274,0.7909938146752735,0.026901669758812616,0.029684601113172542,0.13699906803355089,0.4575866188769415,0.3895216400911161,67.1150971599402,0.8694031970078924,0.1489381739417055
2026-08-31,6918.TW,愛派司,77.19999694824219,bull,-74.0,74.0,82.25632418471866,71.08766792445078,67.36478250436149,0.6794259961121762,0.23933209647495363,0.23469387755102042,0.036241569775062876,0.09659084197411016,0.04043126850925116,68.47823382775144,0.7427105835519876,0.04465489241864651
2026-08-31,1783.TW,和康生,41.34999847412109,bull,-99.0,99.0,77.42104017134606,66.10707435375997,62.335752414564595,0.5566623316291295,0.44434137291280146,0.24211502782931354,0.024783148396928967,0.032459407286519415,0.033749961853027255,68.33326127812362,1.8283652215160422,0.021239770765430155
2026-08-31,1817.TW,凱撒衛,40.09999847412109,bull,-115.0,115.0,75.60284732958029,61.82501502705871,57.23240425955152,0.6274839654789466,0.3979591836734694,0.2857142857142857,0.002499961853027255,0.04155840192522309,0.012626263112781588,76.27109877192916,0.7034484427119403,0.015768442951352935
2026-08-31,3034.TW,聯詠,540.0,bull,-116.0,116.0,75.54535048945058,66.5125217203306,63.50157879729061,0.9345576627693173,0.4090909090909091,0.14656771799628943,-0.0036900369003689537,0.040462427745664664,0.09756097560975618,50.847457627118644,1.4579930167193744,0.00746268656716409
2026-08-31,2605.TW,新興,35.349998474121094,bull,-118.0,118.0,75.1720503143159,77.65539722647729,78.48317953053109,0.15540935979738477,0.17625231910946196,0.14007421150278293,-0.034153006888342774,0.13301274390067208,0.10124611073175394,61.607139207877886,0.5171183859049987,0.03536644213498619
2026-08-31,3617.TW,碩天,254.0,bull,-123.0,123.0,74.61371274804436,76.43297627106685,77.03939744540767,0.7009549311381545,0.13079777365491652,0.08719851576994433,-0.013592233009708687,0.15981735159817356,0.17050691244239635,65.625,0.9567706086824145,0.039386189258312054
2026-08-31,2465.TW,麗臺,94.0,bull,-133.0,133.0,73.28778007996519,77.2053974834902,78.51126995133187,0.13409915941849143,0.07699443413729128,0.1150278293135436,0.02508182255508662,0.24503311258278138,0.12845133921056195,56.71077534715557,0.5069623586730269,0.04155124653739617
2026-08-31,2476.TW,鉅祥,125.5,bull,-147.0,147.0,72.21370863120339,62.65299121251764,59.46608540628906,0.41823975051678247,0.2940630797773655,0.22170686456400743,0.08658008658008653,0.07970069983644512,0.04583333333333339,57.499989708116296,0.734068849793178,0.03263459685630532
2026-08-31,1808.TW,潤隆,34.099998474121094,bull,-149.0,149.0,72.1127428848662,67.35552185831236,65.76978151612775,0.7862598756546054,0.4536178107606679,0.17810760667903525,-0.04481799032562872,0.030211481755258784,0.07911386273645005,57.74646979242671,1.2226450307753725,0.007087971761190692
2026-08-31,6670.TW,復盛應用,287.5,bull,-168.0,168.0,69.78295043229787,73.6204120572207,74.89956593219497,0.6518757295336243,0.21335807050092764,0.2300556586270872,0.08286252354048962,0.10789980732177273,0.04166666666666674,65.04065040650406,2.630855748350203,0.07849573290818723
2026-08-31,2027.TW,大成鋼,48.79999923706055,bull,-180.0,180.0,67.77515994414823,71.2472054383835,72.40455393646192,0.6522692740580078,0.23747680890538034,0.12708719851576994,-0.04313726986155786,0.0978627311464062,0.11415525312998964,58.3038806385398,0.8172941350719661,0.008420716151013696
2026-08-31,3229.TW,晟鈦,53.400001525878906,bull,-186.0,186.0,67.33482851500801,69.19612479305914,69.81655688574286,0.1942703452244928,0.18181818181818182,0.07328385899814471,-0.10552762406280336,0.1253951668550164,0.2040587004087191,53.614459630971744,0.5785039348065241,0.0037122573699464034
2026-08-31,6505.TW,台塑化,73.5,bull,-193.0,193.0,66.8716639923295,63.40595811772633,62.25072282619194,0.4658108917255778,0.2764378478664193,0.03710575139146568,0.05150212296902845,0.08567213165743581,0.3291139423875853,54.95868302720637,0.8217576803056653,0.03820891753423572
2026-08-31,2851.TW,中再保,46.20000076293945,bull,-201.0,201.0,65.92494981784269,78.73991308988087,83.01156751389361,0.32171615454295655,0.05009276437847866,0.05844155844155844,0.07817975281473055,0.32758625792549956,0.2520324892273573,74.99999537051352,1.1170467287544326,0.14825402557815437
2026-08-31,6669.TW,緯穎,7095.0,bull,-208.0,208.0,65.40144535951697,77.97866421829511,82.17107050455449,0.8661006076102676,0.10204081632653061,0.0575139146567718,0.1261904761904762,0.1974683544303797,0.25353356890459366,77.67220902612827,1.2993023378943611,0.11011148053980047
2026-08-31,1232.TW,大統益,157.0,bull,-215.0,215.0,64.65049610002629,66.20498168706769,66.72314354941483,0.4106052308358775,0.48515769944341375,0.13821892393320964,0.0,0.0228013029315961,0.1029320902296389,60.0,0.5998620244694675,0.010133504905903035
2026-08-31,6672.TW,騰輝電子-KY,275.0,bull,-216.0,216.0,64.4879602565514,77.32484297039656,81.60380387501162,0.46525989575838744,0.0575139146567718,0.05658627087198516,0.061776061776061875,0.30023640661938544,0.2557077625570776,57.56302521008404,0.7817462901527094,0.042752867570385655
2026-08-31,5471.TW,松翰,61.20000076293945,bull,-224.0,224.0,64.00671286733612,64.81928611468204,65.09014386379735,0.4463017257785653,0.18831168831168832,0.075139146567718,0.09090913418065405,0.12293579381540276,0.19531249708961695,68.11594803827748,0.8806799970534351,0.06629498530512445
2026-08-31,6409.TW,旭隼,1035.0,bull,-235.0,235.0,62.88856390334461,67.52326688308217,69.06816787632803,0.9049164649245602,0.21150278293135436,0.1261595547309833,0.024752475247524774,0.10813704496788001,0.11530172413793105,53.52112676056338,0.6617682660741299,0.022525192649673897
2026-08-31,2637.TW,慧洋-KY,94.0999984741211,bull,-238.0,238.0,62.80204855376821,74.98900675777904,79.05132615911599,0.3792230649099559,0.17532467532467533,0.06679035250463822,-0.030895984007657362,0.13373492137495302,0.2202874699525652,58.7179411437321,0.6651112307825917,0.04219735419457171
2026-08-31,8046.TW,南電,1230.0,bull,-249.0,249.0,61.16068715346135,77.33014753671874,82.7199676644712,0.19212934846951993,0.059369202226345084,0.023191094619666047,0.08370044052863435,0.2906610703043022,0.45562130177514804,55.88235294117647,1.9118394132355594,0.04038908860224155
